% Output generated by QOMET v1.5.0 beta (revision 183)
% time from_node_id from_node_x from_node_y from_node_z to_node_id to_node_x to_node_y to_node_z distance Pr SNR FER num_retr op_rate bandwidth loss_rate delay jitter
62.50 2 10.000000 0.000000 0.000000 0 0.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
62.50 1 12.000000 8.000000 0.000000 2 10.000000 0.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
62.50 2 10.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
63.00 0 0.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
63.00 1 12.000000 8.000000 0.000000 0 0.000000 0.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
63.00 0 0.000000 0.000000 0.000000 2 10.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
63.00 2 10.000000 0.000000 0.000000 0 0.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
63.00 1 12.000000 8.000000 0.000000 2 10.000000 0.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
63.00 2 10.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
63.50 0 0.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
63.50 1 12.000000 8.000000 0.000000 0 0.000000 0.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
63.50 0 0.000000 0.000000 0.000000 2 10.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
63.50 2 10.000000 0.000000 0.000000 0 0.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
63.50 1 12.000000 8.000000 0.000000 2 10.000000 0.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
63.50 2 10.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
64.00 0 0.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
64.00 1 12.000000 8.000000 0.000000 0 0.000000 0.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
64.00 0 0.000000 0.000000 0.000000 2 10.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
64.00 2 10.000000 0.000000 0.000000 0 0.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
64.00 1 12.000000 8.000000 0.000000 2 10.000000 0.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
64.00 2 10.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
64.50 0 0.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
64.50 1 12.000000 8.000000 0.000000 0 0.000000 0.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
64.50 0 0.000000 0.000000 0.000000 2 10.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
64.50 2 10.000000 0.000000 0.000000 0 0.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
64.50 1 12.000000 8.000000 0.000000 2 10.000000 0.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
64.50 2 10.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
65.00 0 0.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
65.00 1 12.000000 8.000000 0.000000 0 0.000000 0.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
65.00 0 0.000000 0.000000 0.000000 2 10.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
65.00 2 10.000000 0.000000 0.000000 0 0.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
65.00 1 12.000000 8.000000 0.000000 2 10.000000 0.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
65.00 2 10.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
65.50 0 0.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
65.50 1 12.000000 8.000000 0.000000 0 0.000000 0.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
65.50 0 0.000000 0.000000 0.000000 2 10.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
65.50 2 10.000000 0.000000 0.000000 0 0.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
65.50 1 12.000000 8.000000 0.000000 2 10.000000 0.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
65.50 2 10.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
66.00 0 0.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
66.00 1 12.000000 8.000000 0.000000 0 0.000000 0.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
66.00 0 0.000000 0.000000 0.000000 2 10.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
66.00 2 10.000000 0.000000 0.000000 0 0.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
66.00 1 12.000000 8.000000 0.000000 2 10.000000 0.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
66.00 2 10.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
66.50 0 0.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
66.50 1 12.000000 8.000000 0.000000 0 0.000000 0.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
66.50 0 0.000000 0.000000 0.000000 2 10.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
66.50 2 10.000000 0.000000 0.000000 0 0.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
66.50 1 12.000000 8.000000 0.000000 2 10.000000 0.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
66.50 2 10.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
67.00 0 0.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
67.00 1 12.000000 8.000000 0.000000 0 0.000000 0.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
67.00 0 0.000000 0.000000 0.000000 2 10.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
67.00 2 10.000000 0.000000 0.000000 0 0.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
67.00 1 12.000000 8.000000 0.000000 2 10.000000 0.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
67.00 2 10.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
67.50 0 0.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
67.50 1 12.000000 8.000000 0.000000 0 0.000000 0.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
67.50 0 0.000000 0.000000 0.000000 2 10.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
67.50 2 10.000000 0.000000 0.000000 0 0.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
67.50 1 12.000000 8.000000 0.000000 2 10.000000 0.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
67.50 2 10.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
68.00 0 0.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
68.00 1 12.000000 8.000000 0.000000 0 0.000000 0.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
68.00 0 0.000000 0.000000 0.000000 2 10.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
68.00 2 10.000000 0.000000 0.000000 0 0.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
68.00 1 12.000000 8.000000 0.000000 2 10.000000 0.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
68.00 2 10.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
68.50 0 0.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
68.50 1 12.000000 8.000000 0.000000 0 0.000000 0.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
68.50 0 0.000000 0.000000 0.000000 2 10.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
68.50 2 10.000000 0.000000 0.000000 0 0.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
68.50 1 12.000000 8.000000 0.000000 2 10.000000 0.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
68.50 2 10.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
69.00 0 0.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
69.00 1 12.000000 8.000000 0.000000 0 0.000000 0.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
69.00 0 0.000000 0.000000 0.000000 2 10.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
69.00 2 10.000000 0.000000 0.000000 0 0.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
69.00 1 12.000000 8.000000 0.000000 2 10.000000 0.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
69.00 2 10.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
69.50 0 0.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
69.50 1 12.000000 8.000000 0.000000 0 0.000000 0.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
69.50 0 0.000000 0.000000 0.000000 2 10.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
69.50 2 10.000000 0.000000 0.000000 0 0.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
69.50 1 12.000000 8.000000 0.000000 2 10.000000 0.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
69.50 2 10.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
70.00 0 0.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
70.00 1 12.000000 8.000000 0.000000 0 0.000000 0.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
70.00 0 0.000000 0.000000 0.000000 2 10.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
70.00 2 10.000000 0.000000 0.000000 0 0.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
70.00 1 12.000000 8.000000 0.000000 2 10.000000 0.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
70.00 2 10.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
70.50 0 0.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
70.50 1 12.000000 8.000000 0.000000 0 0.000000 0.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
70.50 0 0.000000 0.000000 0.000000 2 10.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
70.50 2 10.000000 0.000000 0.000000 0 0.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
70.50 1 12.000000 8.000000 0.000000 2 10.000000 0.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
70.50 2 10.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
71.00 0 0.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
71.00 1 12.000000 8.000000 0.000000 0 0.000000 0.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
71.00 0 0.000000 0.000000 0.000000 2 10.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
71.00 2 10.000000 0.000000 0.000000 0 0.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
71.00 1 12.000000 8.000000 0.000000 2 10.000000 0.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
71.00 2 10.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
71.50 0 0.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
71.50 1 12.000000 8.000000 0.000000 0 0.000000 0.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
71.50 0 0.000000 0.000000 0.000000 2 10.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
71.50 2 10.000000 0.000000 0.000000 0 0.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
71.50 1 12.000000 8.000000 0.000000 2 10.000000 0.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
71.50 2 10.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
72.00 0 0.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
72.00 1 12.000000 8.000000 0.000000 0 0.000000 0.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
72.00 0 0.000000 0.000000 0.000000 2 10.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
72.00 2 10.000000 0.000000 0.000000 0 0.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
72.00 1 12.000000 8.000000 0.000000 2 10.000000 0.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
72.00 2 10.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
72.50 0 0.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
72.50 1 12.000000 8.000000 0.000000 0 0.000000 0.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
72.50 0 0.000000 0.000000 0.000000 2 10.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
72.50 2 10.000000 0.000000 0.000000 0 0.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
72.50 1 12.000000 8.000000 0.000000 2 10.000000 0.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
72.50 2 10.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
73.00 0 0.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
73.00 1 12.000000 8.000000 0.000000 0 0.000000 0.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
73.00 0 0.000000 0.000000 0.000000 2 10.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
73.00 2 10.000000 0.000000 0.000000 0 0.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
73.00 1 12.000000 8.000000 0.000000 2 10.000000 0.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
73.00 2 10.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
73.50 0 0.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
73.50 1 12.000000 8.000000 0.000000 0 0.000000 0.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
73.50 0 0.000000 0.000000 0.000000 2 10.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
73.50 2 10.000000 0.000000 0.000000 0 0.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
73.50 1 12.000000 8.000000 0.000000 2 10.000000 0.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
73.50 2 10.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
74.00 0 0.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
74.00 1 12.000000 8.000000 0.000000 0 0.000000 0.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
74.00 0 0.000000 0.000000 0.000000 2 10.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
74.00 2 10.000000 0.000000 0.000000 0 0.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
74.00 1 12.000000 8.000000 0.000000 2 10.000000 0.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
74.00 2 10.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
74.50 0 0.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
74.50 1 12.000000 8.000000 0.000000 0 0.000000 0.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
74.50 0 0.000000 0.000000 0.000000 2 10.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
74.50 2 10.000000 0.000000 0.000000 0 0.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
74.50 1 12.000000 8.000000 0.000000 2 10.000000 0.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
74.50 2 10.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
75.00 0 0.000000 0.000000 0.000000 1 12.000000 8.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
75.00 1 12.000000 8.000000 0.000000 0 0.000000 0.000000 0.000000 14.4222 -85.1185 14.8815 0.0125 0.0127 5500000.00 3819168.33 0.0000 4.1450 0.2192
75.00 0 0.000000 0.000000 0.000000 2 10.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
75.00 2 10.000000 0.000000 0.000000 0 0.000000 0.000000 0.000000 10.0000 -76.2127 23.7873 0.0003 0.0003 11000000.00 6116088.15 0.0000 3.3394 0.1608
75.00 1 12.000000 8.000000 0.000000 2 10.000000 0.000000 0.000000 8.2462 -71.5230 28.4770 0.0000 0.0000 11000000.00 6117980.95 0.0000 3.3390 0.1600
